
 ===================new run===================== 
Planetary albedo for an optical thickness of 2.100 and an cos(SZA) of 0.50: 0.310993 
rdir 0.239544, sdir 0.227865, and tdir 0.532592 
sum: 1.000000 
solar irradiance: 234.434686 
layer,player,Tlayer,theta,time
12,625.000000,253.741107,290.208965,3259.017090
13,675.000000,259.020490,289.804064,3259.017090
14,725.000000,264.014869,289.422182,3259.017090
15,775.000000,268.765908,289.069496,3259.017090
16,825.000000,273.304877,288.747134,3259.017090
17,875.000000,277.628365,288.425041,3259.017090
18,925.000000,281.767099,288.113807,3259.017090
19,975.000000,285.710198,287.784422,3259.017090
0,25.000000,176.393725,506.074621,3319.199707
1,75.000000,186.913247,391.788017,3319.199707
2,125.000000,188.866898,342.122438,3319.199707
3,175.000000,188.464398,310.101713,3319.199707
4,225.000000,191.571364,293.373783,3319.199707
5,275.000000,202.474573,292.793310,3319.199707
6,325.000000,212.185195,292.534421,3319.199707
7,375.000000,220.745394,292.144021,3319.199707
8,425.000000,228.492351,291.773777,3319.199707
9,475.000000,235.548697,291.376124,3319.199707
10,525.000000,242.061221,290.991099,3319.199707
11,575.000000,248.091997,290.588942,3319.199707
12,625.000000,253.713944,290.177899,3319.199707
13,675.000000,258.992959,289.773261,3319.199707
14,725.000000,263.986985,289.391614,3319.199707
15,775.000000,268.737705,289.039162,3319.199707
16,825.000000,273.276261,288.716901,3319.199707
17,875.000000,277.599230,288.394773,3319.199707
18,925.000000,281.737472,288.083513,3319.199707
19,975.000000,285.680133,287.754138,3319.199707
0,25.000000,176.250083,505.662510,3379.354980
1,75.000000,186.748302,391.442278,3379.354980
2,125.000000,188.700955,341.821840,3379.354980
3,175.000000,188.331060,309.882317,3379.354980
4,225.000000,191.492990,293.253759,3379.354980
5,275.000000,202.454671,292.764530,3379.354980
6,325.000000,212.163615,292.504669,3379.354980
7,375.000000,220.722929,292.114290,3379.354980
8,425.000000,228.469160,291.744163,3379.354980
9,475.000000,235.524882,291.346663,3379.354980
10,525.000000,242.036828,290.961774,3379.354980
11,575.000000,248.067040,290.559710,3379.354980
12,625.000000,253.688419,290.148705,3379.354980
13,675.000000,258.966885,289.744088,3379.354980
14,725.000000,263.960391,289.362461,3379.354980
15,775.000000,268.710621,289.010032,3379.354980
16,825.000000,273.248725,288.687809,3379.354980
17,875.000000,277.571312,288.365770,3379.354980
18,925.000000,281.709232,288.054637,3379.354980
19,975.000000,285.651651,287.725450,3379.354980
0,25.000000,176.111856,505.265937,3439.485596
1,75.000000,186.589686,391.109802,3439.485596
2,125.000000,188.541395,341.532807,3439.485596
3,175.000000,188.203345,309.672173,3439.485596
4,225.000000,191.418313,293.139400,3439.485596
5,275.000000,202.436158,292.737760,3439.485596
6,325.000000,212.143426,292.476835,3439.485596
7,375.000000,220.701776,292.086295,3439.485596
8,425.000000,228.447180,291.716096,3439.485596
9,475.000000,235.502176,291.318576,3439.485596
10,525.000000,242.013473,290.933699,3439.485596
11,575.000000,248.043124,290.531698,3439.485596
12,625.000000,253.664026,290.120807,3439.485596
13,675.000000,258.942088,289.716344,3439.485596
14,725.000000,263.935245,289.334896,3439.485596
15,775.000000,268.685172,288.982660,3439.485596
16,825.000000,273.222999,288.660629,3439.485596
17,875.000000,277.545343,288.338790,3439.485596
18,925.000000,281.683022,288.027836,3439.485596
19,975.000000,285.625216,287.698822,3439.485596
0,25.000000,175.978843,504.884320,3499.591797
1,75.000000,186.437145,390.790062,3499.591797
2,125.000000,188.387987,341.254917,3499.591797
3,175.000000,188.081003,309.470869,3499.591797
4,225.000000,191.347140,293.030404,3499.591797
5,275.000000,202.418469,292.712180,3499.591797
6,325.000000,212.124132,292.450235,3499.591797
7,375.000000,220.681605,292.059600,3499.591797
8,425.000000,228.426303,291.689437,3499.591797
9,475.000000,235.480717,291.292032,3499.591797
10,525.000000,241.991516,290.907303,3499.591797
11,575.000000,248.020744,290.505485,3499.591797
12,625.000000,253.641279,290.094790,3499.591797
13,675.000000,258.918999,289.690511,3499.591797
14,725.000000,263.911819,289.309215,3499.591797
15,775.000000,268.661396,288.957088,3499.591797
16,825.000000,273.198853,288.635119,3499.591797
17,875.000000,277.520833,288.313327,3499.591797
18,925.000000,281.658152,288.002406,3499.591797
19,975.000000,285.600026,287.673450,3499.591797
0,25.000000,175.851808,504.519857,3559.647949
1,75.000000,186.290566,390.482819,3559.647949
2,125.000000,188.240767,340.988235,3559.647949
3,175.000000,187.962753,309.276300,3559.647949
4,225.000000,191.277762,292.924158,3559.647949
5,275.000000,202.401409,292.687511,3559.647949
6,325.000000,212.105635,292.424734,3559.647949
7,375.000000,220.661991,292.033642,3559.647949
8,425.000000,228.405938,291.663432,3559.647949
9,475.000000,235.459631,291.265948,3559.647949
10,525.000000,241.969790,290.881186,3559.647949
11,575.000000,247.998429,290.479347,3559.647949
12,625.000000,253.618445,290.068674,3559.647949
13,675.000000,258.895878,289.664642,3559.647949
14,725.000000,263.888187,289.283309,3559.647949
15,775.000000,268.637583,288.931476,3559.647949
16,825.000000,273.174807,288.609715,3559.647949
17,875.000000,277.496674,288.288228,3559.647949
18,925.000000,281.633799,287.977505,3559.647949
19,975.000000,285.575489,287.648734,3559.647949
0,25.000000,175.729477,504.168888,3619.682129
1,75.000000,186.149574,390.187287,3619.682129
2,125.000000,188.099123,340.731654,3619.682129
3,175.000000,187.849454,309.089876,3619.682129
4,225.000000,191.211662,292.822933,3619.682129
5,275.000000,202.384939,292.663693,3619.682129
6,325.000000,212.087641,292.399926,3619.682129
7,375.000000,220.643154,292.008712,3619.682129
8,425.000000,228.386430,291.638521,3619.682129
9,475.000000,235.439558,291.241117,3619.682129
10,525.000000,241.949270,290.856519,3619.682129
11,575.000000,247.977558,290.454901,3619.682129
12,625.000000,253.597288,290.044477,3619.682129
13,675.000000,258.874447,289.640664,3619.682129
14,725.000000,263.866493,289.259527,3619.682129
15,775.000000,268.615648,288.907884,3619.682129
16,825.000000,273.152550,288.586200,3619.682129
17,875.000000,277.474001,288.264674,3619.682129
18,925.000000,281.610737,287.953924,3619.682129
19,975.000000,285.552082,287.625158,3619.682129
0,25.000000,175.611683,503.830937,3679.695801
1,75.000000,186.013948,389.903001,3679.695801
2,125.000000,187.962863,340.484825,3679.695801
3,175.000000,187.740888,308.911240,3679.695801
4,225.000000,191.148669,292.726464,3679.695801
5,275.000000,202.369417,292.641248,3679.695801
6,325.000000,212.070798,292.376705,3679.695801
7,375.000000,220.625623,291.985511,3679.695801
8,425.000000,228.368340,291.615421,3679.695801
9,475.000000,235.420987,291.218144,3679.695801
10,525.000000,241.930252,290.833656,3679.695801
11,575.000000,247.958099,290.432109,3679.695801
12,625.000000,253.577381,290.021708,3679.695801
13,675.000000,258.854106,289.617906,3679.695801
14,725.000000,263.845744,289.236782,3679.695801
15,775.000000,268.594517,288.885157,3679.695801
16,825.000000,273.131066,288.563502,3679.695801
17,875.000000,277.452221,288.242047,3679.695801
18,925.000000,281.588706,287.931396,3679.695801
19,975.000000,285.529864,287.602778,3679.695801
0,25.000000,175.498262,503.505532,3739.689697
1,75.000000,185.883473,389.629513,3739.689697
2,125.000000,187.831796,340.247405,3739.689697
3,175.000000,187.636843,308.740044,3739.689697
4,225.000000,191.088594,292.634465,3739.689697
5,275.000000,202.354972,292.620358,3739.689697
6,325.000000,212.055027,292.354961,3739.689697
7,375.000000,220.609093,291.963635,3739.689697
8,425.000000,228.351160,291.593483,3739.689697
9,475.000000,235.403237,291.196188,3739.689697
10,525.000000,241.911994,290.811707,3739.689697
11,575.000000,247.939402,290.410209,3739.689697
12,625.000000,253.558311,289.999899,3739.689697
13,675.000000,258.834721,289.596217,3739.689697
14,725.000000,263.826089,289.215235,3739.689697
15,775.000000,268.574628,288.863765,3739.689697
16,825.000000,273.110967,288.542268,3739.689697
17,875.000000,277.431939,288.220976,3739.689697
18,925.000000,281.568244,287.910473,3739.689697
19,975.000000,285.509232,287.581996,3739.689697
0,25.000000,175.389058,503.192225,3799.665283
1,75.000000,185.757967,389.366440,3799.665283
2,125.000000,187.705805,340.019179,3799.665283
3,175.000000,187.537961,308.577342,3799.665283
4,225.000000,191.066312,292.600343,3799.665283
5,275.000000,202.335694,292.592481,3799.665283
6,325.000000,212.034697,292.326933,3799.665283
7,375.000000,220.587981,291.935694,3799.665283
8,425.000000,228.329406,291.565705,3799.665283
9,475.000000,235.380974,291.168649,3799.665283
10,525.000000,241.889340,290.784474,3799.665283
11,575.000000,247.916602,290.383504,3799.665283
12,625.000000,253.536334,289.974762,3799.665283
13,675.000000,258.815717,289.574954,3799.665283
14,725.000000,263.807556,289.194919,3799.665283
15,775.000000,268.555956,288.843683,3799.665283
16,825.000000,273.092042,288.522274,3799.665283
17,875.000000,277.412743,288.201034,3799.665283
18,925.000000,281.548773,287.890564,3799.665283
19,975.000000,285.489515,287.562136,3799.665283
0,25.000000,175.284719,502.892876,3859.602295
1,75.000000,185.637349,389.113614,3859.602295
2,125.000000,187.585089,339.800508,3859.602295
3,175.000000,187.444935,308.424275,3859.602295
4,225.000000,191.050022,292.575396,3859.602295
5,275.000000,202.318092,292.567028,3859.602295
6,325.000000,212.017139,292.302727,3859.602295
7,375.000000,220.570732,291.912866,3859.602295
8,425.000000,228.312372,291.543953,3859.602295
9,475.000000,235.363610,291.147169,3859.602295
10,525.000000,241.871478,290.763002,3859.602295
11,575.000000,247.898062,290.361788,3859.602295
12,625.000000,253.516244,289.951786,3859.602295
13,675.000000,258.792121,289.548554,3859.602295
14,725.000000,263.782783,289.167761,3859.602295
15,775.000000,268.530975,288.816814,3859.602295
16,825.000000,273.066893,288.495703,3859.602295
17,875.000000,277.387554,288.174865,3859.602295
18,925.000000,281.523530,287.864752,3859.602295
19,975.000000,285.464333,287.536771,3859.602295
0,25.000000,175.184156,502.604361,3919.516113
1,75.000000,185.521341,388.870450,3919.516113
2,125.000000,187.469284,339.590733,3919.516113
3,175.000000,187.357948,308.281146,3919.516113
4,225.000000,191.036930,292.555346,3919.516113
5,275.000000,202.302984,292.545180,3919.516113
6,325.000000,212.000281,292.279485,3919.516113
7,375.000000,220.551955,291.888015,3919.516113
8,425.000000,228.292173,291.518160,3919.516113
9,475.000000,235.342658,291.121251,3919.516113
10,525.000000,241.850104,290.737307,3919.516113
11,575.000000,247.876428,290.336448,3919.516113
12,625.000000,253.494453,289.926862,3919.516113
13,675.000000,258.770309,289.524150,3919.516113
14,725.000000,263.761169,289.144067,3919.516113
15,775.000000,268.509783,288.794022,3919.516113
16,825.000000,273.046372,288.474022,3919.516113
17,875.000000,277.367668,288.154206,3919.516113
18,925.000000,281.503984,287.844765,3919.516113
19,975.000000,285.444733,287.517029,3919.516113
0,25.000000,175.087268,502.326388,3979.412109
1,75.000000,185.409807,388.636663,3979.412109
2,125.000000,187.358302,339.389696,3979.412109
3,175.000000,187.276502,308.147133,3979.412109
4,225.000000,191.021713,292.532042,3979.412109
5,275.000000,202.286271,292.521012,3979.412109
6,325.000000,211.982884,292.255501,3979.412109
7,375.000000,220.534169,291.864477,3979.412109
8,425.000000,228.274225,291.495240,3979.412109
9,475.000000,235.324774,291.099128,3979.412109
10,525.000000,241.832437,290.716069,3979.412109
11,575.000000,247.858990,290.316023,3979.412109
12,625.000000,253.477071,289.906982,3979.412109
13,675.000000,258.752688,289.504434,3979.412109
14,725.000000,263.742968,289.124114,3979.412109
15,775.000000,268.490638,288.773430,3979.412109
16,825.000000,273.025987,288.452486,3979.412109
17,875.000000,277.346051,288.131748,3979.412109
18,925.000000,281.481466,287.821741,3979.412109
19,975.000000,285.421739,287.493868,3979.412109
0,25.000000,174.993935,502.058616,4039.288574
1,75.000000,185.302591,388.411930,4039.288574
2,125.000000,187.252006,339.197146,4039.288574
3,175.000000,187.200038,308.021319,4039.288574
4,225.000000,191.009115,292.512750,4039.288574
5,275.000000,202.272584,292.501220,4039.288574
6,325.000000,211.968641,292.235864,4039.288574
7,375.000000,220.519321,291.844827,4039.288574
8,425.000000,228.258603,291.475292,4039.288574
9,475.000000,235.308197,291.078622,4039.288574
10,525.000000,241.814769,290.694829,4039.288574
11,575.000000,247.840266,290.294092,4039.288574
12,625.000000,253.457517,289.884618,4039.288574
13,675.000000,258.732604,289.481964,4039.288574
14,725.000000,263.722606,289.101793,4039.288574
15,775.000000,268.470174,288.751420,4039.288574
16,825.000000,273.005552,288.430897,4039.288574
17,875.000000,277.325781,288.110690,4039.288574
18,925.000000,281.461476,287.801300,4039.288574
19,975.000000,285.402121,287.474108,4039.288574
0,25.000000,174.904035,501.800690,4099.146484
1,75.000000,185.199536,388.195916,4099.146484
2,125.000000,187.150238,339.012799,4099.146484
3,175.000000,187.128061,307.902888,4099.146484
4,225.000000,190.996431,292.493326,4099.146484
5,275.000000,202.258120,292.480303,4099.146484
6,325.000000,211.953093,292.214428,4099.146484
7,375.000000,220.502993,291.823217,4099.146484
8,425.000000,228.241732,291.453748,4099.146484
9,475.000000,235.290993,291.057340,4099.146484
10,525.000000,241.797390,290.673938,4099.146484
11,575.000000,247.822858,290.273702,4099.146484
12,625.000000,253.440199,289.864811,4099.146484
13,675.000000,258.715445,289.462766,4099.146484
14,725.000000,263.705602,289.083153,4099.146484
15,775.000000,268.453228,288.733195,4099.146484
16,825.000000,272.988489,288.412869,4099.146484
17,875.000000,277.308393,288.092626,4099.146484
18,925.000000,281.443550,287.782971,4099.146484
19,975.000000,285.383516,287.455368,4099.146484
0,25.000000,174.817897,501.553559,4158.968262
1,75.000000,185.100409,387.988136,4158.968262
2,125.000000,187.052804,338.836302,4158.968262
3,175.000000,187.059177,307.789543,4158.968262
4,225.000000,190.983824,292.474020,4158.968262
5,275.000000,202.244289,292.460304,4158.968262
6,325.000000,211.938764,292.194674,4158.968262
7,375.000000,220.488249,291.803704,4158.968262
8,425.000000,228.226827,291.434716,4158.968262
9,475.000000,235.275797,291.038543,4158.968262
10,525.000000,241.781842,290.655246,4158.968262
11,575.000000,247.806846,290.254946,4158.968262
12,625.000000,253.423612,289.845840,4158.968262
13,675.000000,258.698304,289.443588,4158.968262
14,725.000000,263.687672,289.063497,4158.968262
15,775.000000,268.434863,288.713441,4158.968262
16,825.000000,272.969688,288.393006,4158.968262
17,875.000000,277.289306,288.072796,4158.968262
18,925.000000,281.424243,287.763228,4158.968262
19,975.000000,285.364141,287.435852,4158.968262
0,25.000000,174.734908,501.315465,4218.772461
1,75.000000,185.005161,387.788488,4218.772461
2,125.000000,186.959505,338.667296,4218.772461
3,175.000000,186.994184,307.682603,4218.772461
4,225.000000,190.972616,292.456856,4218.772461
5,275.000000,202.231750,292.442170,4218.772461
6,325.000000,211.925365,292.176201,4218.772461
7,375.000000,220.474069,291.784938,4218.772461
8,425.000000,228.211903,291.415658,4218.772461
9,475.000000,235.260256,291.019318,4218.772461
10,525.000000,241.765793,290.635953,4218.772461
11,575.000000,247.790406,290.235691,4218.772461
12,625.000000,253.406892,289.826718,4218.772461
13,675.000000,258.681430,289.424708,4218.772461
14,725.000000,263.670761,289.044958,4218.772461
15,775.000000,268.417923,288.695222,4218.772461
16,825.000000,272.952761,288.375123,4218.772461
17,875.000000,277.272405,288.055238,4218.772461
18,925.000000,281.407358,287.745963,4218.772461
19,975.000000,285.347194,287.418782,4218.772461
0,25.000000,174.654976,501.086138,4278.560547
1,75.000000,184.913658,387.596687,4278.560547
2,125.000000,186.870198,338.505521,4278.560547
3,175.000000,186.932792,307.581588,4278.560547
4,225.000000,190.961172,292.439330,4278.560547
5,275.000000,202.219059,292.423819,4278.560547
6,325.000000,211.912022,292.157804,4278.560547
7,375.000000,220.460277,291.766685,4278.560547
8,425.000000,228.197789,291.397636,4278.560547
9,475.000000,235.245914,291.001578,4278.560547
10,525.000000,241.751278,290.618505,4278.560547
11,575.000000,247.775756,290.218532,4278.560547
12,625.000000,253.392111,289.809811,4278.560547
13,675.000000,258.666465,289.407965,4278.560547
14,725.000000,263.655529,289.028261,4278.560547
15,775.000000,268.402338,288.678459,4278.560547
16,825.000000,272.936756,288.358214,4278.560547
17,875.000000,277.255964,288.038158,4278.560547
18,925.000000,281.390502,287.728727,4278.560547
19,975.000000,285.330001,287.401465,4278.560547
0,25.000000,174.578003,500.865303,4338.334473
1,75.000000,184.825765,387.412456,4338.334473
2,125.000000,186.784730,338.350700,4338.334473
3,175.000000,186.874723,307.486042,4338.334473
4,225.000000,190.950805,292.423454,4338.334473
5,275.000000,202.207672,292.407352,4338.334473
6,325.000000,211.900092,292.141357,4338.334473
7,375.000000,220.447888,291.750289,4338.334473
8,425.000000,228.184942,291.381230,4338.334473
9,475.000000,235.232599,290.985107,4338.334473
10,525.000000,241.737478,290.601915,4338.334473
11,575.000000,247.761482,290.201812,4338.334473
12,625.000000,253.377401,289.792987,4338.334473
13,675.000000,258.651381,289.391088,4338.334473
14,725.000000,263.640144,289.011395,4338.334473
15,775.000000,268.386727,288.661669,4338.334473
16,825.000000,272.920993,288.341559,4338.334473
17,875.000000,277.240125,288.021703,4338.334473
18,925.000000,281.374637,287.712505,4338.334473
19,975.000000,285.314154,287.385502,4338.334473
0,25.000000,174.503892,500.652679,4398.093750
1,75.000000,184.741348,387.235511,4398.093750
2,125.000000,186.702946,338.202553,4398.093750
3,175.000000,186.819715,307.395530,4398.093750
4,225.000000,190.940905,292.408294,4398.093750
5,275.000000,202.196588,292.391323,4398.093750
6,325.000000,211.888299,292.125099,4398.093750
7,375.000000,220.435530,291.733934,4398.093750
8,425.000000,228.172119,291.364856,4398.093750
9,475.000000,235.219414,290.968796,4398.093750
10,525.000000,241.724015,290.585731,4398.093750
11,575.000000,247.747824,290.185815,4398.093750
12,625.000000,253.363613,289.777218,4398.093750
13,675.000000,258.637501,289.375558,4398.093750
14,725.000000,263.626183,288.996091,4398.093750
15,775.000000,268.372671,288.646552,4398.093750
16,825.000000,272.906807,288.326572,4398.093750
17,875.000000,277.225769,288.006788,4398.093750
18,925.000000,281.360059,287.697599,4398.093750
19,975.000000,285.299324,287.370565,4398.093750
0,25.000000,174.432891,500.448976,4457.823730
1,75.000000,184.660163,387.065338,4457.823730
2,125.000000,186.624601,338.060634,4457.823730
3,175.000000,186.766617,307.308162,4457.823730
4,225.000000,190.931097,292.393273,4457.823730
5,275.000000,202.185706,292.375587,4457.823730
6,325.000000,211.876883,292.109359,4457.823730
7,375.000000,220.423642,291.718200,4457.823730
8,425.000000,228.159970,291.349342,4457.823730
9,475.000000,235.206944,290.953372,4457.823730
10,525.000000,241.711250,290.570385,4457.823730
11,575.000000,247.734765,290.170519,4457.823730
12,625.000000,253.350260,289.761946,4457.823730
13,675.000000,258.623934,289.360379,4457.823730
14,725.000000,263.612231,288.980796,4457.823730
15,775.000000,268.358575,288.631391,4457.823730
16,825.000000,272.892486,288.311442,4457.823730
17,875.000000,277.211244,287.991698,4457.823730
18,925.000000,281.345302,287.682509,4457.823730
19,975.000000,285.284396,287.355528,4457.823730
0,25.000000,174.364516,500.252807,4517.540527
1,75.000000,184.582205,386.901930,4517.540527
2,125.000000,186.549586,337.924750,4517.540527
3,175.000000,186.716285,307.225345,4517.540527
4,225.000000,190.921949,292.379264,4517.540527
5,275.000000,202.175561,292.360917,4517.540527
6,325.000000,211.866163,292.094580,4517.540527
7,375.000000,220.412450,291.703389,4517.540527
8,425.000000,228.148349,291.334503,4517.540527
9,475.000000,235.194974,290.938564,4517.540527
10,525.000000,241.698964,290.555616,4517.540527
11,575.000000,247.722189,290.155789,4517.540527
12,625.000000,253.337418,289.747258,4517.540527
13,675.000000,258.610873,289.345766,4517.540527
14,725.000000,263.599011,288.966304,4517.540527
15,775.000000,268.345181,288.616985,4517.540527
16,825.000000,272.878947,288.297138,4517.540527
17,875.000000,277.197586,287.977510,4517.540527
18,925.000000,281.331553,287.668451,4517.540527
19,975.000000,285.270550,287.341582,4517.540527
0,25.000000,174.298684,500.063935,4577.245117
1,75.000000,184.507352,386.745032,4577.245117
2,125.000000,186.477773,337.794664,4577.245117
3,175.000000,186.668529,307.146767,4577.245117
4,225.000000,190.913154,292.365796,4577.245117
5,275.000000,202.165809,292.346815,4577.245117
6,325.000000,211.855871,292.080390,4577.245117
7,375.000000,220.401739,291.689214,4577.245117
8,425.000000,228.137291,291.320383,4577.245117
9,475.000000,235.183625,290.924525,4577.245117
10,525.000000,241.687362,290.541669,4577.245117
11,575.000000,247.710377,290.141954,4577.245117
12,625.000000,253.325428,289.733545,4577.245117
13,675.000000,258.598710,289.332157,4577.245117
14,725.000000,263.586665,288.952770,4577.245117
15,775.000000,268.332641,288.603498,4577.245117
16,825.000000,272.866206,288.283677,4577.245117
17,875.000000,277.184652,287.964073,4577.245117
18,925.000000,281.318434,287.655036,4577.245117
19,975.000000,285.257275,287.328211,4577.245117
0,25.000000,174.235315,499.882129,4636.937988
1,75.000000,184.435489,386.594400,4636.937988
2,125.000000,186.409032,337.670143,4636.937988
3,175.000000,186.623180,307.072148,4636.937988
4,225.000000,190.904862,292.353096,4636.937988
5,275.000000,202.156648,292.333568,4636.937988
6,325.000000,211.846235,292.067106,4636.937988
7,375.000000,220.391725,291.675961,4636.937988
8,425.000000,228.126938,291.307163,4636.937988
9,475.000000,235.172966,290.911340,4636.937988
10,525.000000,241.676417,290.528511,4636.937988
11,575.000000,247.699170,290.128826,4636.937988
12,625.000000,253.313984,289.720456,4636.937988
13,675.000000,258.587052,289.319113,4636.937988
14,725.000000,263.574810,288.939774,4636.937988
15,775.000000,268.320602,288.590549,4636.937988
16,825.000000,272.853996,288.270778,4636.937988
17,875.000000,277.172300,287.951240,4636.937988
18,925.000000,281.305959,287.642280,4636.937988
19,975.000000,285.244705,287.315548,4636.937988
0,25.000000,174.174328,499.707157,4696.619629
1,75.000000,184.366500,386.449792,4696.619629
2,125.000000,186.343236,337.550957,4696.619629
3,175.000000,186.580078,307.001229,4696.619629
4,225.000000,190.897025,292.341095,4696.619629
5,275.000000,202.147949,292.320989,4696.619629
6,325.000000,211.837045,292.054436,4696.619629
7,375.000000,220.382144,291.663280,4696.619629
8,425.000000,228.117017,291.294494,4696.619629
9,475.000000,235.162754,290.898708,4696.619629
10,525.000000,241.665948,290.515926,4696.619629
11,575.000000,247.688484,290.116310,4696.619629
12,625.000000,253.303114,289.708024,4696.619629
13,675.000000,258.576023,289.306774,4696.619629
14,725.000000,263.563638,288.927527,4696.619629
15,775.000000,268.309294,288.578387,4696.619629
16,825.000000,272.842554,288.258689,4696.619629
17,875.000000,277.160729,287.939219,4696.619629
18,925.000000,281.294254,287.630312,4696.619629
19,975.000000,285.232873,287.303631,4696.619629
0,25.000000,174.115917,499.539576,4756.278320
1,75.000000,184.300154,386.310726,4756.278320
2,125.000000,186.280145,337.436671,4756.278320
3,175.000000,186.538269,306.932435,4756.278320
4,225.000000,190.889373,292.329376,4756.278320
5,275.000000,202.139411,292.308642,4756.278320
6,325.000000,211.828029,292.042006,4756.278320
7,375.000000,220.372694,291.650774,4756.278320
8,425.000000,228.107306,291.282093,4756.278320
9,475.000000,235.152747,290.886329,4756.278320
10,525.000000,241.655685,290.503588,4756.278320
11,575.000000,247.677994,290.104023,4756.278320
12,625.000000,253.292426,289.695800,4756.278320
13,675.000000,258.565224,289.294691,4756.278320
14,725.000000,263.552609,288.915437,4756.278320
15,775.000000,268.298230,288.566487,4756.278320
16,825.000000,272.831381,288.246884,4756.278320
17,875.000000,277.149439,287.927490,4756.278320
18,925.000000,281.282796,287.618595,4756.278320
19,975.000000,285.221265,287.291938,4756.278320
0,25.000000,174.059689,499.378256,4815.926758
1,75.000000,184.236470,386.177238,4815.926758
2,125.000000,186.219714,337.327203,4815.926758
3,175.000000,186.498538,306.867061,4815.926758
4,225.000000,190.882030,292.318131,4815.926758
5,275.000000,202.131284,292.296890,4815.926758
6,325.000000,211.819470,292.030205,4815.926758
7,375.000000,220.363802,291.639006,4815.926758
8,425.000000,228.098127,291.270371,4815.926758
9,475.000000,235.143346,290.874700,4815.926758
10,525.000000,241.646084,290.492047,4815.926758
11,575.000000,247.668196,290.092547,4815.926758
12,625.000000,253.282427,289.684364,4815.926758
13,675.000000,258.555038,289.283295,4815.926758
14,725.000000,263.542260,288.904091,4815.926758
15,775.000000,268.287689,288.555150,4815.926758
16,825.000000,272.820663,288.235561,4815.926758
17,875.000000,277.138567,287.916195,4815.926758
18,925.000000,281.271803,287.607355,4815.926758
19,975.000000,285.210164,287.280757,4815.926758
0,25.000000,174.005572,499.222996,4875.565430
1,75.000000,184.175342,386.049107,4875.565430
2,125.000000,186.161837,337.222362,4875.565430
3,175.000000,186.460752,306.804888,4875.565430
4,225.000000,190.875150,292.307595,4875.565430
5,275.000000,202.123669,292.285877,4875.565430
6,325.000000,211.811434,292.019126,4875.565430
7,375.000000,220.355425,291.627920,4875.565430
8,425.000000,228.089448,291.259290,4875.565430
9,475.000000,235.134398,290.863631,4875.565430
10,525.000000,241.636891,290.480995,4875.565430
11,575.000000,247.658792,290.081531,4875.565430
12,625.000000,253.272845,289.673404,4875.565430
13,675.000000,258.545296,289.272395,4875.565430
14,725.000000,263.532369,288.893249,4875.565430
15,775.000000,268.277661,288.544365,4875.565430
16,825.000000,272.810510,288.224834,4875.565430
17,875.000000,277.128308,287.905538,4875.565430
18,925.000000,281.261451,287.596769,4875.565430
19,975.000000,285.199737,287.270255,4875.565430
0,25.000000,173.953499,499.073598,4935.194824
1,75.000000,184.116671,385.926126,4935.194824
2,125.000000,186.106412,337.121963,4935.194824
3,175.000000,186.424793,306.745720,4935.194824
4,225.000000,190.868573,292.297523,4935.194824
5,275.000000,202.116376,292.275332,4935.194824
6,325.000000,211.803741,292.008521,4935.194824
7,375.000000,220.347419,291.617323,4935.194824
8,425.000000,228.081172,291.248721,4935.194824
9,475.000000,235.125892,290.853109,4935.194824
10,525.000000,241.628183,290.470527,4935.194824
11,575.000000,247.649912,290.071131,4935.194824
12,625.000000,253.263819,289.663081,4935.194824
13,675.000000,258.536139,289.262149,4935.194824
14,725.000000,263.523085,288.883072,4935.194824
15,775.000000,268.268246,288.534238,4935.194824
16,825.000000,272.800958,288.214743,4935.194824
17,875.000000,277.118625,287.895478,4935.194824
18,925.000000,281.251639,287.586736,4935.194824
19,975.000000,285.189809,287.260255,4935.194824
0,25.000000,173.903402,498.929868,4994.815918
1,75.000000,184.060360,385.808095,4994.815918
2,125.000000,186.053338,337.025823,4994.815918
3,175.000000,186.390554,306.689383,4994.815918
4,225.000000,190.862345,292.287985,4994.815918
5,275.000000,202.109488,292.265371,4994.815918
6,325.000000,211.796490,291.998524,4994.815918
7,375.000000,220.339882,291.607349,4994.815918
8,425.000000,228.073386,291.238779,4994.815918
9,475.000000,235.117886,290.843206,4994.815918
10,525.000000,241.619973,290.460657,4994.815918
11,575.000000,247.641515,290.061296,4994.815918
12,625.000000,253.255251,289.653282,4994.815918
13,675.000000,258.527413,289.252387,4994.815918
14,725.000000,263.514213,288.873346,4994.815918
15,775.000000,268.259238,288.524549,4994.815918
16,825.000000,272.791823,288.205091,4994.815918
17,875.000000,277.109379,287.885872,4994.815918
18,925.000000,281.242291,287.577178,4994.815918
19,975.000000,285.180379,287.250756,4994.815918
0,25.000000,173.855436,498.792253,5054.417969
1,75.000000,184.006206,385.694581,5054.417969
2,125.000000,186.002400,336.933550,5054.417969
3,175.000000,186.357241,306.634570,5054.417969
4,225.000000,190.856331,292.278775,5054.417969
5,275.000000,202.102762,292.255644,5054.417969
6,325.000000,211.789367,291.988703,5054.417969
7,375.000000,220.332392,291.597437,5054.417969
8,425.000000,228.065665,291.228920,5054.417969
9,475.000000,235.109908,290.833337,5054.417969
10,525.000000,241.611777,290.450804,5054.417969
11,575.000000,247.633133,290.051477,5054.417969
12,625.000000,253.246716,289.643521,5054.417969
13,675.000000,258.518805,289.242755,5054.417969
14,725.000000,263.505446,288.863735,5054.417969
