layer, player, Tlayer, theta, time
4, 225.000000, 196.829438, 301.426035, 113.494576 
5, 275.000000, 200.685194, 290.205736, 113.494576 
6, 325.000000, 205.440383, 283.235517, 113.494576 
7, 375.000000, 213.187916, 282.142127, 113.494576 
8, 425.000000, 220.634361, 281.739501, 113.494576 
9, 475.000000, 227.497075, 281.416186, 113.494576 
10, 525.000000, 233.827254, 281.092730, 113.494576 
11, 575.000000, 239.700861, 280.760446, 113.494576 
12, 625.000000, 245.197897, 280.437919, 113.494576 
13, 675.000000, 250.361246, 280.115703, 113.494576 
14, 725.000000, 255.198510, 279.757386, 113.494576 
15, 775.000000, 259.716737, 279.336716, 113.494576 
16, 825.000000, 264.007593, 278.924535, 113.494576 
17, 875.000000, 268.019812, 278.442822, 113.494576 
18, 925.000000, 271.739293, 277.860128, 113.494576 
19, 975.000000, 275.338051, 277.336974, 113.494576 
0, 25.000000, 177.131283, 508.190678, 142.541611 
1, 75.000000, 184.938763, 387.649310, 142.541611 
2, 125.000000, 189.380776, 343.053300, 142.541611 
3, 175.000000, 192.837639, 317.297498, 142.541611 
4, 225.000000, 196.080613, 300.279280, 142.541611 
5, 275.000000, 199.758471, 288.865625, 142.541611 
6, 325.000000, 205.619360, 283.482269, 142.541611 
7, 375.000000, 213.884702, 283.064284, 142.541611 
8, 425.000000, 221.237178, 282.509270, 142.541611 
9, 475.000000, 227.983039, 282.017328, 142.541611 
10, 525.000000, 234.400725, 281.782122, 142.541611 
11, 575.000000, 240.108743, 281.238196, 142.541611 
12, 625.000000, 245.481711, 280.762523, 142.541611 
13, 675.000000, 250.593892, 280.375998, 142.541611 
14, 725.000000, 255.470171, 280.055190, 142.541611 
15, 775.000000, 260.102318, 279.751425, 142.541611 
16, 825.000000, 264.514073, 279.459632, 142.541611 
17, 875.000000, 268.735487, 279.186328, 142.541611 
18, 925.000000, 272.764670, 278.908602, 142.541611 
19, 975.000000, 276.586430, 278.594416, 142.541611 
0, 25.000000, 176.649787, 506.809263, 172.223389 
1, 75.000000, 184.885774, 387.538242, 172.223389 
2, 125.000000, 189.231671, 342.783204, 172.223389 
3, 175.000000, 192.404591, 316.584956, 172.223389 
4, 225.000000, 195.356332, 299.170111, 172.223389 
5, 275.000000, 198.977352, 287.736069, 172.223389 
6, 325.000000, 205.923988, 283.902252, 172.223389 
7, 375.000000, 214.281972, 283.590048, 172.223389 
8, 425.000000, 221.792712, 283.218659, 172.223389 
9, 475.000000, 228.663158, 282.858642, 172.223389 
10, 525.000000, 234.974818, 282.472261, 172.223389 
11, 575.000000, 240.797238, 282.044627, 172.223389 
12, 625.000000, 246.194274, 281.577496, 172.223389 
13, 675.000000, 251.225385, 281.082541, 172.223389 
14, 725.000000, 256.014836, 280.652270, 172.223389 
15, 775.000000, 260.639650, 280.329349, 172.223389 
16, 825.000000, 264.935862, 279.905253, 172.223389 
17, 875.000000, 269.054520, 279.517769, 172.223389 
18, 925.000000, 273.047382, 279.197681, 172.223389 
19, 975.000000, 276.909988, 278.920323, 172.223389 
0, 25.000000, 176.196783, 505.509593, 202.023010 
1, 75.000000, 184.820673, 387.401782, 202.023010 
2, 125.000000, 189.075638, 342.500559, 202.023010 
3, 175.000000, 191.978554, 315.883950, 202.023010 
4, 225.000000, 194.670269, 298.119468, 202.023010 
5, 275.000000, 198.314193, 286.777092, 202.023010 
6, 325.000000, 206.309264, 284.433422, 202.023010 
7, 375.000000, 214.590367, 283.998191, 202.023010 
8, 425.000000, 222.038185, 283.532117, 202.023010 
9, 475.000000, 228.885849, 283.134113, 202.023010 
10, 525.000000, 235.231461, 282.780781, 202.023010 
11, 575.000000, 241.138181, 282.443972, 202.023010 
12, 625.000000, 246.654326, 282.103667, 202.023010 
13, 675.000000, 251.829989, 281.759000, 202.023010 
14, 725.000000, 256.705939, 281.409881, 202.023010 
15, 775.000000, 261.303575, 281.043429, 202.023010 
16, 825.000000, 265.647983, 280.657611, 202.023010 
17, 875.000000, 269.770504, 280.261596, 202.023010 
18, 925.000000, 273.704027, 279.869117, 202.023010 
19, 975.000000, 277.497040, 279.511636, 202.023010 
0, 25.000000, 175.769259, 504.283023, 232.130478 
1, 75.000000, 184.746397, 387.246092, 232.130478 
2, 125.000000, 188.914082, 342.207910, 232.130478 
3, 175.000000, 191.559796, 315.194919, 232.130478 
4, 225.000000, 194.022486, 297.127449, 232.130478 
5, 275.000000, 197.765689, 285.983914, 232.130478 
6, 325.000000, 206.820265, 285.137927, 232.130478 
7, 375.000000, 215.110394, 284.686418, 232.130478 
8, 425.000000, 222.563568, 284.203005, 232.130478 
9, 475.000000, 229.378494, 283.743519, 232.130478 
10, 525.000000, 235.676057, 283.315247, 232.130478 
11, 575.000000, 241.536526, 282.910551, 232.130478 
12, 625.000000, 246.987620, 282.484863, 232.130478 
13, 675.000000, 252.105741, 282.067524, 232.130478 
14, 725.000000, 256.966213, 281.695203, 232.130478 
15, 775.000000, 261.602598, 281.365042, 232.130478 
16, 825.000000, 266.032333, 281.063677, 232.130478 
17, 875.000000, 270.269392, 280.779885, 232.130478 
18, 925.000000, 274.318117, 280.497039, 232.130478 
19, 975.000000, 278.180179, 280.199735, 232.130478 
0, 25.000000, 175.364470, 503.121681, 262.611145 
1, 75.000000, 184.663615, 387.072575, 262.611145 
2, 125.000000, 188.747344, 341.905872, 262.611145 
3, 175.000000, 191.149014, 314.519014, 262.611145 
4, 225.000000, 193.414035, 296.195663, 262.611145 
5, 275.000000, 197.412503, 285.473181, 262.611145 
6, 325.000000, 206.958140, 285.328011, 262.611145 
7, 375.000000, 215.404585, 285.075764, 262.611145 
8, 425.000000, 222.941882, 284.686094, 262.611145 
9, 475.000000, 229.843357, 284.318560, 262.611145 
10, 525.000000, 236.199413, 283.944394, 262.611145 
11, 575.000000, 242.082313, 283.549830, 262.611145 
12, 625.000000, 247.548401, 283.126240, 262.611145 
13, 675.000000, 252.659521, 282.687119, 262.611145 
14, 725.000000, 257.482094, 282.260729, 262.611145 
15, 775.000000, 262.066700, 281.864204, 262.611145 
16, 825.000000, 266.441584, 281.496051, 262.611145 
17, 875.000000, 270.619967, 281.144094, 262.611145 
18, 925.000000, 274.625526, 280.811372, 262.611145 
19, 975.000000, 278.481802, 280.503548, 262.611145 
0, 25.000000, 174.982780, 502.026610, 293.221130 
1, 75.000000, 184.572720, 386.882050, 293.221130 
2, 125.000000, 188.576578, 341.596539, 293.221130 
3, 175.000000, 190.750653, 313.863545, 293.221130 
4, 225.000000, 192.869472, 295.361715, 293.221130 
5, 275.000000, 197.744651, 285.953491, 293.221130 
6, 325.000000, 207.224927, 285.695824, 293.221130 
7, 375.000000, 215.532484, 285.245030, 293.221130 
8, 425.000000, 223.035272, 284.805349, 293.221130 
9, 475.000000, 229.921223, 284.414881, 293.221130 
10, 525.000000, 236.294440, 284.058630, 293.221130 
11, 575.000000, 242.255139, 283.752260, 293.221130 
12, 625.000000, 247.869476, 283.493460, 293.221130 
13, 675.000000, 253.077773, 283.155078, 293.221130 
14, 725.000000, 257.981110, 282.807768, 293.221130 
15, 775.000000, 262.618443, 282.457628, 293.221130 
16, 825.000000, 267.016878, 282.103851, 293.221130 
17, 875.000000, 271.201613, 281.748360, 293.221130 
18, 925.000000, 275.192204, 281.390815, 293.221130 
19, 975.000000, 279.011276, 281.036866, 293.221130 
0, 25.000000, 174.621965, 500.991431, 324.137085 
1, 75.000000, 184.476046, 386.679412, 324.137085 
2, 125.000000, 188.403608, 341.283212, 324.137085 
3, 175.000000, 190.367913, 313.233780, 324.137085 
4, 225.000000, 192.406493, 294.652705, 324.137085 
5, 275.000000, 198.131996, 286.513621, 324.137085 
6, 325.000000, 207.634225, 286.260112, 324.137085 
7, 375.000000, 215.954030, 285.802923, 324.137085 
8, 425.000000, 223.451630, 285.337019, 324.137085 
9, 475.000000, 230.313840, 284.900553, 324.137085 
10, 525.000000, 236.645731, 284.480930, 324.137085 
11, 575.000000, 242.528703, 284.072684, 324.137085 
12, 625.000000, 248.020889, 283.666633, 324.137085 
13, 675.000000, 253.183635, 283.273521, 324.137085 
14, 725.000000, 258.077366, 282.913286, 324.137085 
15, 775.000000, 262.745653, 282.594447, 324.137085 
16, 825.000000, 267.228146, 282.327055, 324.137085 
17, 875.000000, 271.531823, 282.091411, 324.137085 
18, 925.000000, 275.622158, 281.830454, 324.137085 
19, 975.000000, 279.516915, 281.546176, 324.137085 
0, 25.000000, 174.279939, 500.010155, 355.357269 
1, 75.000000, 184.373663, 386.464806, 355.357269 
2, 125.000000, 188.228800, 340.966556, 355.357269 
3, 175.000000, 190.002329, 312.632244, 355.357269 
4, 225.000000, 192.009659, 294.044991, 355.357269 
5, 275.000000, 198.241355, 286.671762, 355.357269 
6, 325.000000, 207.795157, 286.481986, 355.357269 
7, 375.000000, 216.195836, 286.122939, 355.357269 
8, 425.000000, 223.771923, 285.746016, 355.357269 
9, 475.000000, 230.697256, 285.374841, 355.357269 
10, 525.000000, 237.072462, 284.993920, 355.357269 
11, 575.000000, 242.977943, 284.598877, 355.357269 
12, 625.000000, 248.474072, 284.184948, 355.357269 
13, 675.000000, 253.622188, 283.764195, 355.357269 
14, 725.000000, 258.482242, 283.357126, 355.357269 
15, 775.000000, 263.095847, 282.971097, 355.357269 
16, 825.000000, 267.496247, 282.610305, 355.357269 
17, 875.000000, 271.709714, 282.276220, 355.357269 
18, 925.000000, 275.753101, 281.964346, 355.357269 
19, 975.000000, 279.643754, 281.673936, 355.357269 
0, 25.000000, 173.956868, 499.083264, 386.607544 
1, 75.000000, 184.265734, 386.238578, 386.607544 
2, 125.000000, 188.052904, 340.647930, 386.607544 
3, 175.000000, 189.655335, 312.061296, 386.607544 
4, 225.000000, 191.661413, 293.511685, 386.607544 
5, 275.000000, 198.484911, 287.023963, 386.607544 
6, 325.000000, 207.984231, 286.742658, 386.607544 
7, 375.000000, 216.330693, 286.301414, 386.607544 
8, 425.000000, 223.873595, 285.875847, 386.607544 
9, 475.000000, 230.797327, 285.498630, 386.607544 
10, 525.000000, 237.204078, 285.152141, 386.607544 
11, 575.000000, 243.173186, 284.827563, 386.607544 
12, 625.000000, 248.751495, 284.502243, 386.607544 
13, 675.000000, 253.976712, 284.160852, 386.607544 
14, 725.000000, 258.896744, 283.811517, 386.607544 
15, 775.000000, 263.549286, 283.458790, 386.607544 
16, 825.000000, 267.967467, 283.108150, 386.607544 
17, 875.000000, 272.179180, 282.763943, 386.607544 
18, 925.000000, 276.201798, 282.423150, 386.607544 
19, 975.000000, 280.052490, 282.085639, 386.607544 
0, 25.000000, 173.651016, 498.205773, 418.102509 
1, 75.000000, 184.154393, 386.005196, 418.102509 
2, 125.000000, 187.877278, 340.329794, 418.102509 
3, 175.000000, 189.327071, 311.521165, 418.102509 
4, 225.000000, 191.366823, 293.060547, 418.102509 
5, 275.000000, 198.803256, 287.484314, 418.102509 
6, 325.000000, 208.318561, 287.203590, 418.102509 
7, 375.000000, 216.670393, 286.750988, 418.102509 
8, 425.000000, 224.202690, 286.296086, 418.102509 
9, 475.000000, 231.099614, 285.872562, 418.102509 
10, 525.000000, 237.463026, 285.463432, 418.102509 
11, 575.000000, 243.375785, 285.064866, 418.102509 
12, 625.000000, 248.899430, 284.671439, 418.102509 
13, 675.000000, 254.094078, 284.292167, 418.102509 
14, 725.000000, 259.016591, 283.942898, 418.102509 
15, 775.000000, 263.704722, 283.625968, 418.102509 
16, 825.000000, 268.185813, 283.338832, 418.102509 
17, 875.000000, 272.473255, 283.069455, 418.102509 
18, 925.000000, 276.566844, 282.796418, 418.102509 
19, 975.000000, 280.472942, 282.509144, 418.102509 
0, 25.000000, 173.360673, 497.372775, 449.861786 
1, 75.000000, 184.039858, 385.765120, 449.861786 
2, 125.000000, 187.702358, 340.012935, 449.861786 
3, 175.000000, 189.017671, 311.012075, 449.861786 
4, 225.000000, 191.116554, 292.677284, 449.861786 
5, 275.000000, 198.924918, 287.660246, 449.861786 
6, 325.000000, 208.480288, 287.426559, 449.861786 
7, 375.000000, 216.887381, 287.038159, 449.861786 
8, 425.000000, 224.475276, 286.644165, 449.861786 
9, 475.000000, 231.418492, 286.267017, 449.861786 
10, 525.000000, 237.813409, 285.884641, 449.861786 
11, 575.000000, 243.740983, 285.492621, 449.861786 
12, 625.000000, 249.262608, 285.086814, 449.861786 
13, 675.000000, 254.438783, 284.677839, 449.861786 
14, 725.000000, 259.327093, 284.283280, 449.861786 
15, 775.000000, 263.967457, 283.908551, 449.861786 
16, 825.000000, 268.394304, 283.559104, 449.861786 
17, 875.000000, 272.635310, 283.237811, 449.861786 
18, 925.000000, 276.705384, 282.938079, 449.861786 
19, 975.000000, 280.617608, 282.654860, 449.861786 
0, 25.000000, 173.085493, 496.583284, 481.675323 
1, 75.000000, 183.922261, 385.518625, 481.675323 
2, 125.000000, 187.528679, 339.698325, 481.675323 
3, 175.000000, 188.726942, 310.533706, 481.675323 
4, 225.000000, 190.896883, 292.340877, 481.675323 
5, 275.000000, 199.111461, 287.930001, 481.675323 
6, 325.000000, 208.631305, 287.634762, 481.675323 
7, 375.000000, 217.009825, 287.200207, 481.675323 
8, 425.000000, 224.582876, 286.781565, 481.675323 
9, 475.000000, 231.532501, 286.408048, 481.675323 
10, 525.000000, 237.956486, 286.056640, 481.675323 
11, 575.000000, 243.931431, 285.715692, 481.675323 
12, 625.000000, 249.509326, 285.368989, 481.675323 
13, 675.000000, 254.739356, 285.014133, 481.675323 
14, 725.000000, 259.670423, 284.659650, 481.675323 
15, 775.000000, 264.337883, 284.306961, 481.675323 
16, 825.000000, 268.774786, 283.961084, 481.675323 
17, 875.000000, 273.009097, 283.626135, 481.675323 
18, 925.000000, 277.056671, 283.297279, 481.675323 
19, 975.000000, 280.932562, 282.972100, 481.675323 
0, 25.000000, 172.824482, 495.834442, 513.682983 
1, 75.000000, 183.803127, 385.268908, 513.682983 
2, 125.000000, 187.357259, 339.387807, 513.682983 
3, 175.000000, 188.454523, 310.085464, 513.682983 
4, 225.000000, 190.712359, 292.058296, 513.682983 
5, 275.000000, 199.371248, 288.305672, 513.682983 
6, 325.000000, 208.901055, 288.006660, 513.682983 
7, 375.000000, 217.280140, 287.557953, 513.682983 
8, 425.000000, 224.840666, 287.110751, 513.682983 
9, 475.000000, 231.766006, 286.696897, 513.682983 
10, 525.000000, 238.156765, 286.297402, 513.682983 
11, 575.000000, 244.095735, 285.908141, 513.682983 
12, 625.000000, 249.644352, 285.523421, 513.682983 
13, 675.000000, 254.861578, 285.150882, 513.682983 
14, 725.000000, 259.801828, 284.803701, 513.682983 
15, 775.000000, 264.499938, 284.481257, 513.682983 
16, 825.000000, 268.983164, 284.181236, 513.682983 
17, 875.000000, 273.270142, 283.897332, 513.682983 
18, 925.000000, 277.366892, 283.614487, 513.682983 
19, 975.000000, 281.281128, 283.323197, 513.682983 
0, 25.000000, 172.576306, 495.122423, 545.917847 
1, 75.000000, 183.682739, 385.016564, 545.917847 
2, 125.000000, 187.188462, 339.082039, 545.917847 
3, 175.000000, 188.199956, 309.666596, 545.917847 
4, 225.000000, 190.557777, 291.821569, 545.917847 
5, 275.000000, 199.493459, 288.482398, 545.917847 
6, 325.000000, 209.054038, 288.217573, 545.917847 
7, 375.000000, 217.472752, 287.812865, 545.917847 
8, 425.000000, 225.072432, 287.406705, 545.917847 
9, 475.000000, 232.030210, 287.023719, 545.917847 
10, 525.000000, 238.442266, 286.640614, 545.917847 
11, 575.000000, 244.389295, 286.251986, 545.917847 
12, 625.000000, 249.932290, 285.852743, 545.917847 
13, 675.000000, 255.131121, 285.452458, 545.917847 
14, 725.000000, 260.042551, 285.067590, 545.917847 
15, 775.000000, 264.705729, 284.702596, 545.917847 
16, 825.000000, 269.154834, 284.362606, 545.917847 
17, 875.000000, 273.416988, 284.049888, 545.917847 
18, 925.000000, 277.505345, 283.756058, 545.917847 
19, 975.000000, 281.430696, 283.473851, 545.917847 
0, 25.000000, 172.340394, 494.445590, 578.221863 
1, 75.000000, 183.561173, 384.761750, 578.221863 
2, 125.000000, 187.022573, 338.781540, 578.221863 
3, 175.000000, 187.962301, 309.275556, 578.221863 
4, 225.000000, 190.422622, 291.614590, 578.221863 
5, 275.000000, 199.641286, 288.696167, 578.221863 
6, 325.000000, 209.179873, 288.391060, 578.221863 
7, 375.000000, 217.584033, 287.960138, 578.221863 
8, 425.000000, 225.179606, 287.543561, 578.221863 
9, 475.000000, 232.147533, 287.168848, 578.221863 
10, 525.000000, 238.584076, 286.811089, 578.221863 
11, 575.000000, 244.566342, 286.459360, 578.221863 
12, 625.000000, 250.149077, 286.100687, 578.221863 
13, 675.000000, 255.385195, 285.736728, 578.221863 
14, 725.000000, 260.325713, 285.378002, 578.221863 
15, 775.000000, 265.006163, 285.025725, 578.221863 
16, 825.000000, 269.459280, 284.684253, 578.221863 
17, 875.000000, 273.712439, 284.356828, 578.221863 
18, 925.000000, 277.780354, 284.037262, 578.221863 
19, 975.000000, 281.676894, 283.721836, 578.221863 
0, 25.000000, 172.116143, 493.802214, 610.680725 
1, 75.000000, 183.439513, 384.506739, 610.680725 
2, 125.000000, 186.860303, 338.487597, 610.680725 
3, 175.000000, 187.740989, 308.911407, 610.680725 
4, 225.000000, 190.310282, 291.442552, 610.680725 
5, 275.000000, 199.851901, 289.000732, 610.680725 
6, 325.000000, 209.395870, 288.688848, 610.680725 
7, 375.000000, 217.797997, 288.243308, 610.680725 
8, 425.000000, 225.381971, 287.801972, 610.680725 
9, 475.000000, 232.330873, 287.395642, 610.680725 
10, 525.000000, 238.744359, 287.003771, 610.680725 
11, 575.000000, 244.704661, 286.621373, 610.680725 
12, 625.000000, 250.272423, 286.241760, 610.680725 
13, 675.000000, 255.505672, 285.871523, 610.680725 
14, 725.000000, 260.457876, 285.522884, 610.680725 
15, 775.000000, 265.163388, 285.194827, 610.680725 
16, 825.000000, 269.650628, 284.886412, 610.680725 
17, 875.000000, 273.940833, 284.594104, 610.680725 
18, 925.000000, 278.042435, 284.305247, 610.680725 
19, 975.000000, 281.964389, 284.011418, 610.680725 
0, 25.000000, 171.902557, 493.189434, 643.332520 
1, 75.000000, 183.318051, 384.252144, 643.332520 
2, 125.000000, 186.701907, 338.200671, 643.332520 
3, 175.000000, 187.535382, 308.573097, 643.332520 
4, 225.000000, 190.218192, 291.301525, 643.332520 
5, 275.000000, 199.968078, 289.168733, 643.332520 
6, 325.000000, 209.535599, 288.881490, 643.332520 
7, 375.000000, 217.966340, 288.466101, 643.332520 
8, 425.000000, 225.577688, 288.051893, 643.332520 
9, 475.000000, 232.548589, 287.664959, 643.332520 
10, 525.000000, 238.975520, 287.281660, 643.332520 
11, 575.000000, 244.939142, 286.896020, 643.332520 
12, 625.000000, 250.499984, 286.502026, 643.332520 
13, 675.000000, 255.717440, 286.108459, 643.332520 
14, 725.000000, 260.647810, 285.731096, 643.332520 
15, 775.000000, 265.329563, 285.373556, 643.332520 
16, 825.000000, 269.796257, 285.040270, 643.332520 
17, 875.000000, 274.074220, 284.732679, 643.332520 
18, 925.000000, 278.175441, 284.441248, 643.332520 
19, 975.000000, 282.109825, 284.157910, 643.332520 
0, 25.000000, 171.699005, 492.605442, 676.060608 
1, 75.000000, 183.196808, 383.998006, 676.060608 
2, 125.000000, 186.547467, 337.920911, 676.060608 
3, 175.000000, 187.344293, 308.258678, 676.060608 
4, 225.000000, 190.138475, 291.179446, 676.060608 
5, 275.000000, 200.088224, 289.342473, 676.060608 
6, 325.000000, 209.642972, 289.029522, 676.060608 
7, 375.000000, 218.067418, 288.599872, 676.060608 
8, 425.000000, 225.680244, 288.182851, 676.060608 
9, 475.000000, 232.662165, 287.805454, 676.060608 
10, 525.000000, 239.109061, 287.442194, 676.060608 
11, 575.000000, 245.098832, 287.083063, 676.060608 
12, 625.000000, 250.687763, 286.716793, 676.060608 
13, 675.000000, 255.930688, 286.347051, 676.060608 
14, 725.000000, 260.880087, 285.985726, 676.060608 
15, 775.000000, 265.571920, 285.634221, 676.060608 
16, 825.000000, 270.038811, 285.296529, 676.060608 
17, 875.000000, 274.307635, 284.975171, 676.060608 
18, 925.000000, 278.392204, 284.662893, 676.060608 
19, 975.000000, 282.305465, 284.354970, 676.060608 
0, 25.000000, 171.505084, 492.049081, 708.913574 
1, 75.000000, 183.076538, 383.745910, 708.913574 
2, 125.000000, 186.397431, 337.649128, 708.913574 
3, 175.000000, 187.167073, 307.967077, 708.913574 
4, 225.000000, 190.073365, 291.079737, 708.913574 
5, 275.000000, 200.258202, 289.588273, 708.913574 
6, 325.000000, 209.815404, 289.267250, 708.913574 
7, 375.000000, 218.236930, 288.824211, 708.913574 
8, 425.000000, 225.840360, 288.387312, 708.913574 
9, 475.000000, 232.808616, 287.986615, 708.913574 
10, 525.000000, 239.240516, 287.600221, 708.913574 
11, 575.000000, 245.217677, 287.222266, 708.913574 
12, 625.000000, 250.800020, 286.845183, 708.913574 
13, 675.000000, 256.045079, 286.475037, 708.913574 
14, 725.000000, 261.006204, 286.123979, 708.913574 
15, 775.000000, 265.717985, 285.791320, 708.913574 
16, 825.000000, 270.209877, 285.477260, 708.913574 
17, 875.000000, 274.504612, 285.179809, 708.913574 
18, 925.000000, 278.611847, 284.887484, 708.913574 
19, 975.000000, 282.541278, 284.592496, 708.913574 
0, 25.000000, 171.320070, 491.518274, 741.928528 
1, 75.000000, 182.957509, 383.496413, 741.928528 
2, 125.000000, 186.251954, 337.385605, 741.928528 
3, 175.000000, 187.003087, 307.697252, 741.928528 
4, 225.000000, 190.021876, 291.000885, 741.928528 
5, 275.000000, 200.364757, 289.742360, 741.928528 
6, 325.000000, 209.939848, 289.438817, 741.928528 
7, 375.000000, 218.381950, 289.016137, 741.928528 
8, 425.000000, 226.004288, 288.596640, 741.928528 
9, 475.000000, 232.987056, 288.207347, 741.928528 
10, 525.000000, 239.426944, 287.824333, 741.928528 
11, 575.000000, 245.404640, 287.441254, 741.928528 
12, 625.000000, 250.980319, 287.051395, 741.928528 
13, 675.000000, 256.213023, 286.662940, 741.928528 
14, 725.000000, 261.158690, 286.291140, 741.928528 
15, 775.000000, 265.855175, 285.938875, 741.928528 
16, 825.000000, 270.335455, 285.609934, 741.928528 
17, 875.000000, 274.625269, 285.305158, 741.928528 
18, 925.000000, 278.735964, 285.014397, 741.928528 
19, 975.000000, 282.677193, 284.729397, 741.928528 
0, 25.000000, 171.143361, 491.011295, 775.021423 
1, 75.000000, 182.839696, 383.249467, 775.021423 
2, 125.000000, 186.110974, 337.130227, 775.021423 
3, 175.000000, 186.851165, 307.447278, 775.021423 
4, 225.000000, 189.978246, 290.934070, 775.021423 
5, 275.000000, 200.464247, 289.886230, 775.021423 
6, 325.000000, 210.032631, 289.566736, 775.021423 
7, 375.000000, 218.473207, 289.136911, 775.021423 
8, 425.000000, 226.099617, 288.718371, 775.021423 
9, 475.000000, 233.092776, 288.338124, 775.021423 
10, 525.000000, 239.548539, 287.970507, 775.021423 
11, 575.000000, 245.545487, 287.606228, 775.021423 
12, 625.000000, 251.140854, 287.235002, 775.021423 
13, 675.000000, 256.390644, 286.861670, 775.021423 
14, 725.000000, 261.348304, 286.499002, 775.021423 
15, 775.000000, 266.050117, 286.148543, 775.021423 
16, 825.000000, 270.528656, 285.814050, 775.021423 
