layer, player, Tlayer, theta, time
4, 225.000000, 196.805226, 301.388958, 114.583572 
5, 275.000000, 200.645638, 290.148535, 114.583572 
6, 325.000000, 205.386384, 283.161071, 114.583572 
7, 375.000000, 213.121386, 282.054078, 114.583572 
8, 425.000000, 220.567509, 281.654133, 114.583572 
9, 475.000000, 227.428944, 281.331906, 114.583572 
10, 525.000000, 233.757950, 281.009418, 114.583572 
11, 575.000000, 239.630619, 280.678173, 114.583572 
12, 625.000000, 245.126463, 280.356218, 114.583572 
13, 675.000000, 250.287997, 280.033748, 114.583572 
14, 725.000000, 255.122797, 279.674386, 114.583572 
15, 775.000000, 259.638127, 279.252168, 114.583572 
16, 825.000000, 263.927114, 278.839509, 114.583572 
17, 875.000000, 267.933660, 278.353320, 114.583572 
18, 925.000000, 271.648747, 277.767543, 114.583572 
19, 975.000000, 275.245605, 277.243856, 114.583572 
0, 25.000000, 177.324122, 508.743935, 143.895950 
1, 75.000000, 184.965088, 387.704490, 143.895950 
2, 125.000000, 189.387759, 343.065950, 143.895950 
3, 175.000000, 192.828151, 317.281887, 143.895950 
4, 225.000000, 196.050313, 300.232877, 143.895950 
5, 275.000000, 199.707839, 288.792407, 143.895950 
6, 325.000000, 205.542039, 283.375669, 143.895950 
7, 375.000000, 213.804778, 282.958509, 143.895950 
8, 425.000000, 221.154773, 282.404041, 143.895950 
9, 475.000000, 227.906274, 281.922369, 143.895950 
10, 525.000000, 234.314493, 281.678459, 143.895950 
11, 575.000000, 240.019790, 281.134006, 143.895950 
12, 625.000000, 245.390954, 280.658722, 143.895950 
13, 675.000000, 250.500835, 280.271881, 143.895950 
14, 725.000000, 255.373764, 279.949506, 143.895950 
15, 775.000000, 260.002309, 279.643861, 143.895950 
16, 825.000000, 264.410769, 279.350492, 143.895950 
17, 875.000000, 268.629416, 279.076132, 143.895950 
18, 925.000000, 272.656272, 278.797762, 143.895950 
19, 975.000000, 276.476071, 278.483256, 143.895950 
0, 25.000000, 176.872381, 507.447887, 173.849518 
1, 75.000000, 184.921266, 387.612634, 173.849518 
2, 125.000000, 189.240981, 342.800069, 173.849518 
3, 175.000000, 192.393181, 316.566183, 173.849518 
4, 225.000000, 195.319365, 299.113499, 173.849518 
5, 275.000000, 198.912567, 287.642385, 173.849518 
6, 325.000000, 205.829984, 283.772651, 173.849518 
7, 375.000000, 214.185099, 283.461842, 173.849518 
8, 425.000000, 221.694057, 283.092682, 173.849518 
9, 475.000000, 228.562968, 282.734705, 173.849518 
10, 525.000000, 234.872959, 282.349813, 173.849518 
11, 575.000000, 240.693353, 281.922947, 173.849518 
12, 625.000000, 246.087823, 281.455747, 173.849518 
13, 675.000000, 251.115806, 280.959939, 173.849518 
14, 725.000000, 255.904473, 280.531287, 173.849518 
15, 775.000000, 260.521643, 280.202428, 173.849518 
16, 825.000000, 264.811994, 279.774387, 173.849518 
17, 875.000000, 268.927015, 279.385305, 173.849518 
18, 925.000000, 272.917068, 279.064432, 173.849518 
19, 975.000000, 276.777143, 278.786513, 173.849518 
0, 25.000000, 176.446581, 506.226265, 203.912689 
1, 75.000000, 184.865990, 387.496772, 203.912689 
2, 125.000000, 189.087516, 342.522076, 203.912689 
3, 175.000000, 191.965177, 315.861939, 203.912689 
4, 225.000000, 194.626166, 298.051929, 203.912689 
5, 275.000000, 198.234083, 286.661247, 203.912689 
6, 325.000000, 206.201492, 284.284839, 203.912689 
7, 375.000000, 214.478128, 283.849650, 203.912689 
8, 425.000000, 221.923003, 283.385035, 203.912689 
9, 475.000000, 228.768399, 282.988826, 203.912689 
10, 525.000000, 235.111662, 282.636767, 203.912689 
11, 575.000000, 241.015756, 282.300577, 203.912689 
12, 625.000000, 246.528928, 281.960247, 203.912689 
13, 675.000000, 251.701218, 281.614925, 203.912689 
14, 725.000000, 256.573419, 281.264609, 203.912689 
15, 775.000000, 261.166946, 280.896479, 203.912689 
16, 825.000000, 265.507156, 280.508826, 203.912689 
17, 875.000000, 269.625869, 280.111337, 203.912689 
18, 925.000000, 273.556338, 279.718101, 203.912689 
19, 975.000000, 277.346901, 279.360407, 203.912689 
0, 25.000000, 176.044093, 505.071523, 234.283768 
1, 75.000000, 184.802137, 387.362929, 234.283768 
2, 125.000000, 188.928766, 342.234508, 234.283768 
3, 175.000000, 191.544281, 315.169391, 234.283768 
4, 225.000000, 193.970525, 297.047876, 234.283768 
5, 275.000000, 197.669123, 285.844273, 234.283768 
6, 325.000000, 206.697685, 284.968929, 234.283768 
7, 375.000000, 214.984617, 284.519959, 234.283768 
8, 425.000000, 222.434847, 284.038636, 234.283768 
9, 475.000000, 229.247195, 283.581102, 234.283768 
10, 525.000000, 235.542071, 283.154178, 234.283768 
11, 575.000000, 241.398445, 282.748818, 234.283768 
12, 625.000000, 246.844800, 282.321516, 234.283768 
13, 675.000000, 251.958403, 281.902676, 234.283768 
14, 725.000000, 256.814421, 281.528803, 234.283768 
15, 775.000000, 261.446131, 281.196755, 234.283768 
16, 825.000000, 265.871176, 280.893414, 234.283768 
17, 875.000000, 270.103979, 280.608040, 234.283768 
18, 925.000000, 274.149073, 280.324188, 234.283768 
19, 975.000000, 278.008110, 280.026417, 234.283768 
0, 25.000000, 175.662434, 503.976541, 265.025177 
1, 75.000000, 184.730222, 387.212189, 265.025177 
2, 125.000000, 188.765027, 341.937905, 265.025177 
3, 175.000000, 191.131146, 314.489613, 265.025177 
4, 225.000000, 193.353430, 296.102851, 265.025177 
5, 275.000000, 197.281051, 285.283091, 265.025177 
6, 325.000000, 206.838711, 285.163358, 265.025177 
7, 375.000000, 215.263045, 284.888442, 265.025177 
8, 425.000000, 222.796784, 284.500811, 265.025177 
9, 475.000000, 229.695132, 284.135204, 265.025177 
10, 525.000000, 236.048124, 283.762523, 265.025177 
11, 575.000000, 241.927726, 283.368762, 265.025177 
12, 625.000000, 247.390029, 282.945106, 265.025177 
13, 675.000000, 252.496825, 282.505087, 265.025177 
14, 725.000000, 257.314653, 282.077174, 265.025177 
15, 775.000000, 261.893996, 281.678453, 265.025177 
16, 825.000000, 266.262959, 281.307333, 265.025177 
17, 875.000000, 270.435664, 280.952623, 265.025177 
18, 925.000000, 274.436547, 280.618137, 265.025177 
19, 975.000000, 278.289124, 280.309472, 265.025177 
0, 25.000000, 175.301981, 502.942401, 295.888458 
1, 75.000000, 184.650409, 387.044893, 295.888458 
2, 125.000000, 188.597383, 341.634226, 295.888458 
3, 175.000000, 190.730130, 313.829777, 295.888458 
4, 225.000000, 192.797966, 295.252210, 295.888458 
5, 275.000000, 197.601064, 285.745854, 295.888458 
6, 325.000000, 207.074204, 285.488026, 295.888458 
7, 375.000000, 215.376535, 285.038640, 295.888458 
8, 425.000000, 222.874783, 284.600412, 295.888458 
9, 475.000000, 229.757022, 284.211763, 295.888458 
10, 525.000000, 236.128599, 283.859266, 295.888458 
11, 575.000000, 242.097795, 283.567963, 295.888458 
12, 625.000000, 247.696168, 283.295243, 295.888458 
13, 675.000000, 252.897430, 282.953302, 295.888458 
14, 725.000000, 257.795412, 282.604200, 295.888458 
15, 775.000000, 262.427382, 282.252133, 295.888458 
16, 825.000000, 266.820468, 281.896343, 295.888458 
17, 875.000000, 271.000215, 281.539129, 295.888458 
18, 925.000000, 274.986359, 281.180333, 295.888458 
19, 975.000000, 278.801510, 280.825577, 295.888458 
0, 25.000000, 174.960794, 501.963532, 327.055756 
1, 75.000000, 184.565005, 386.865878, 327.055756 
2, 125.000000, 188.427629, 341.326726, 327.055756 
3, 175.000000, 190.344296, 313.194920, 327.055756 
4, 225.000000, 192.322553, 294.524158, 327.055756 
5, 275.000000, 197.975061, 286.286682, 327.055756 
6, 325.000000, 207.470336, 286.034164, 327.055756 
7, 375.000000, 215.785067, 285.579309, 327.055756 
8, 425.000000, 223.278082, 285.115406, 327.055756 
9, 475.000000, 230.136032, 284.680602, 327.055756 
10, 525.000000, 236.463560, 284.261935, 327.055756 
11, 575.000000, 242.341744, 283.853700, 327.055756 
12, 625.000000, 247.828668, 283.446786, 327.055756 
13, 675.000000, 252.985981, 283.052377, 327.055756 
14, 725.000000, 257.874838, 282.691269, 327.055756 
15, 775.000000, 262.540455, 282.373748, 327.055756 
16, 825.000000, 267.021859, 282.109113, 327.055756 
17, 875.000000, 271.315769, 281.866954, 327.055756 
18, 925.000000, 275.398318, 281.601572, 327.055756 
19, 975.000000, 279.287981, 281.315580, 327.055756 
0, 25.000000, 174.636927, 501.034356, 358.523926 
1, 75.000000, 184.473969, 386.675058, 358.523926 
2, 125.000000, 188.256077, 341.015968, 358.523926 
3, 175.000000, 189.975090, 312.587424, 358.523926 
4, 225.000000, 191.912391, 293.896033, 358.523926 
5, 275.000000, 198.074066, 286.429850, 358.523926 
6, 325.000000, 207.622035, 286.243307, 358.523926 
7, 375.000000, 216.015605, 285.884413, 358.523926 
8, 425.000000, 223.584641, 285.506867, 358.523926 
9, 475.000000, 230.504555, 285.136469, 358.523926 
10, 525.000000, 236.875109, 284.756674, 358.523926 
11, 575.000000, 242.775944, 284.362276, 358.523926 
12, 625.000000, 248.267024, 283.948143, 358.523926 
13, 675.000000, 253.409543, 283.526277, 358.523926 
14, 725.000000, 258.263531, 283.117367, 358.523926 
15, 775.000000, 262.870676, 282.728915, 358.523926 
16, 825.000000, 267.264504, 282.365468, 358.523926 
17, 875.000000, 271.471892, 282.029149, 358.523926 
18, 925.000000, 275.510300, 281.716076, 358.523926 
19, 975.000000, 279.397649, 281.426044, 358.523926 
0, 25.000000, 174.330531, 500.155304, 390.012817 
1, 75.000000, 184.377256, 386.472338, 390.012817 
2, 125.000000, 188.083395, 340.703164, 390.012817 
3, 175.000000, 189.623995, 312.009728, 390.012817 
4, 225.000000, 191.550506, 293.341841, 390.012817 
5, 275.000000, 198.302978, 286.760874, 390.012817 
6, 325.000000, 207.794197, 286.480662, 390.012817 
7, 375.000000, 216.134322, 286.041528, 390.012817 
8, 425.000000, 223.671868, 285.618252, 390.012817 
9, 475.000000, 230.591416, 285.243917, 390.012817 
10, 525.000000, 236.994891, 284.900669, 390.012817 
11, 575.000000, 242.960129, 284.578011, 390.012817 
12, 625.000000, 248.531730, 284.250893, 390.012817 
13, 675.000000, 253.749303, 283.906417, 390.012817 
14, 725.000000, 258.662176, 283.554375, 390.012817 
15, 775.000000, 263.307924, 283.199195, 390.012817 
16, 825.000000, 267.719548, 282.846223, 390.012817 
17, 875.000000, 271.925147, 282.500031, 390.012817 
18, 925.000000, 275.942230, 282.157735, 390.012817 
19, 975.000000, 279.787986, 281.819215, 390.012817 
0, 25.000000, 174.040128, 499.322137, 421.741150 
1, 75.000000, 184.277028, 386.262250, 421.741150 
2, 125.000000, 187.910916, 340.390727, 421.741150 
3, 175.000000, 189.291096, 311.461972, 421.741150 
4, 225.000000, 191.241671, 292.868888, 421.741150 
5, 275.000000, 198.609551, 287.204201, 421.741150 
6, 325.000000, 208.116493, 286.925003, 421.741150 
7, 375.000000, 216.461622, 286.474692, 421.741150 
8, 425.000000, 223.987885, 286.021790, 421.741150 
9, 475.000000, 230.879211, 285.599922, 421.741150 
10, 525.000000, 237.237115, 285.191855, 421.741150 
11, 575.000000, 243.144228, 284.793645, 421.741150 
12, 625.000000, 248.662000, 284.399886, 421.741150 
13, 675.000000, 253.850709, 284.019875, 421.741150 
14, 725.000000, 258.767535, 283.669874, 421.741150 
15, 775.000000, 263.450091, 283.352101, 421.741150 
16, 825.000000, 267.924940, 283.063220, 421.741150 
17, 875.000000, 272.205145, 282.790918, 421.741150 
18, 925.000000, 276.291695, 282.515072, 421.741150 
19, 975.000000, 280.191843, 282.226004, 421.741150 
0, 25.000000, 173.764116, 498.530258, 453.729645 
1, 75.000000, 184.173448, 386.045137, 453.729645 
2, 125.000000, 187.739027, 340.079359, 453.729645 
3, 175.000000, 188.976517, 310.944360, 453.729645 
4, 225.000000, 190.976947, 292.463489, 453.729645 
5, 275.000000, 198.721169, 287.365610, 453.729645 
6, 325.000000, 208.268113, 287.134039, 453.729645 
7, 375.000000, 216.667691, 286.747412, 453.729645 
8, 425.000000, 224.248413, 286.354472, 453.729645 
9, 475.000000, 231.185127, 285.978343, 453.729645 
10, 525.000000, 237.574040, 285.596886, 453.729645 
11, 575.000000, 243.495704, 285.205328, 453.729645 
12, 625.000000, 249.011123, 284.799184, 453.729645 
13, 675.000000, 254.180610, 284.388983, 453.729645 
14, 725.000000, 259.061833, 283.992493, 453.729645 
15, 775.000000, 263.694850, 283.615350, 453.729645 
16, 825.000000, 268.114433, 283.263419, 453.729645 
17, 875.000000, 272.348804, 282.940164, 453.729645 
18, 925.000000, 276.413249, 282.639364, 453.729645 
19, 975.000000, 280.320909, 282.356007, 453.729645 
0, 25.000000, 173.502153, 497.778683, 485.764374 
1, 75.000000, 184.066506, 385.820976, 485.764374 
2, 125.000000, 187.568203, 339.769920, 485.764374 
3, 175.000000, 188.680157, 310.456725, 485.764374 
4, 225.000000, 190.743012, 292.105238, 485.764374 
5, 275.000000, 198.894915, 287.616858, 485.764374 
6, 325.000000, 208.405530, 287.323492, 485.764374 
7, 375.000000, 216.776513, 286.891431, 485.764374 
8, 425.000000, 224.343056, 286.475326, 485.764374 
9, 475.000000, 231.286982, 286.104339, 485.764374 
10, 525.000000, 237.705523, 285.754946, 485.764374 
11, 575.000000, 243.674564, 285.414825, 485.764374 
12, 625.000000, 249.245597, 285.067358, 485.764374 
13, 675.000000, 254.468001, 284.710529, 485.764374 
14, 725.000000, 259.391208, 284.353566, 485.764374 
15, 775.000000, 264.050834, 283.998227, 485.764374 
16, 825.000000, 268.480117, 283.649766, 485.764374 
17, 875.000000, 272.707314, 283.312616, 485.764374 
18, 925.000000, 276.748438, 282.982103, 485.764374 
19, 975.000000, 280.618595, 282.655854, 485.764374 
0, 25.000000, 173.253408, 497.065031, 517.986816 
1, 75.000000, 183.957744, 385.593000, 517.986816 
2, 125.000000, 187.399441, 339.464217, 517.986816 
3, 175.000000, 188.401663, 309.998487, 517.986816 
4, 225.000000, 190.544119, 291.800653, 517.986816 
5, 275.000000, 199.144182, 287.977317, 517.986816 
6, 325.000000, 208.664253, 287.680187, 517.986816 
7, 375.000000, 217.035187, 287.233772, 517.986816 
8, 425.000000, 224.588411, 286.788633, 517.986816 
9, 475.000000, 231.507014, 286.376520, 517.986816 
10, 525.000000, 237.891270, 285.978241, 517.986816 
11, 575.000000, 243.823744, 285.589559, 517.986816 
12, 625.000000, 249.365700, 285.204722, 517.986816 
13, 675.000000, 254.576058, 284.831428, 517.986816 
14, 725.000000, 259.509278, 284.482998, 517.986816 
15, 775.000000, 264.200083, 284.158751, 517.986816 
16, 825.000000, 268.675689, 283.856388, 517.986816 
17, 875.000000, 272.955036, 283.569972, 517.986816 
18, 925.000000, 277.044593, 283.284928, 517.986816 
19, 975.000000, 280.952424, 282.992106, 517.986816 
0, 25.000000, 173.016632, 496.385721, 550.431580 
1, 75.000000, 183.847421, 385.361753, 550.431580 
2, 125.000000, 187.233074, 339.162851, 550.431580 
3, 175.000000, 188.140593, 309.568920, 550.431580 
4, 225.000000, 190.375291, 291.542107, 550.431580 
5, 275.000000, 199.256852, 288.140247, 550.431580 
6, 325.000000, 208.807477, 287.877646, 550.431580 
7, 375.000000, 217.217538, 287.475103, 550.431580 
8, 425.000000, 224.809266, 287.070654, 550.431580 
9, 475.000000, 231.759676, 286.689066, 550.431580 
10, 525.000000, 238.164713, 286.306956, 550.431580 
11, 575.000000, 244.104781, 285.918737, 550.431580 
12, 625.000000, 249.640568, 285.519094, 550.431580 
13, 675.000000, 254.831778, 285.117540, 550.431580 
14, 725.000000, 259.735258, 284.730725, 550.431580 
15, 775.000000, 264.390306, 284.363343, 550.431580 
16, 825.000000, 268.831423, 284.020921, 550.431580 
17, 875.000000, 273.086196, 283.706232, 550.431580 
18, 925.000000, 277.168021, 283.411137, 550.431580 
19, 975.000000, 281.087673, 283.128338, 550.431580 
0, 25.000000, 172.791267, 495.739146, 582.938232 
1, 75.000000, 183.735521, 385.127200, 582.938232 
2, 125.000000, 187.069352, 338.866277, 582.938232 
3, 175.000000, 187.896106, 309.166637, 582.938232 
4, 225.000000, 190.226287, 291.313921, 582.938232 
5, 275.000000, 199.393558, 288.337933, 582.938232 
6, 325.000000, 208.921700, 288.035123, 582.938232 
7, 375.000000, 217.317078, 287.606838, 582.938232 
8, 425.000000, 224.904918, 287.192797, 582.938232 
9, 475.000000, 231.865804, 286.820347, 582.938232 
10, 525.000000, 238.295529, 286.464215, 582.938232 
11, 575.000000, 244.270757, 286.113143, 582.938232 
12, 625.000000, 249.845923, 285.753963, 582.938232 
13, 675.000000, 255.073899, 285.388436, 582.938232 
14, 725.000000, 260.005932, 285.027447, 582.938232 
15, 775.000000, 264.677762, 284.672515, 582.938232 
16, 825.000000, 269.122403, 284.328342, 582.938232 
17, 875.000000, 273.367605, 283.998585, 582.938232 
18, 925.000000, 277.428292, 283.677270, 582.938232 
19, 975.000000, 281.318407, 283.360746, 582.938232 
0, 25.000000, 172.576813, 495.123877, 615.592957 
1, 75.000000, 183.623139, 384.891637, 615.592957 
2, 125.000000, 186.908974, 338.575761, 615.592957 
3, 175.000000, 187.667657, 308.790745, 615.592957 
4, 225.000000, 190.100258, 291.120919, 615.592957 
5, 275.000000, 199.594723, 288.628833, 615.592957 
6, 325.000000, 209.127677, 288.319098, 615.592957 
7, 375.000000, 217.520392, 287.875914, 615.592957 
8, 425.000000, 225.095954, 287.436741, 615.592957 
9, 475.000000, 232.037107, 287.032250, 615.592957 
10, 525.000000, 238.443177, 286.641709, 615.592957 
11, 575.000000, 244.396129, 286.259991, 615.592957 
12, 625.000000, 249.956374, 285.880288, 615.592957 
13, 675.000000, 255.181802, 285.509163, 615.592957 
14, 725.000000, 260.125896, 285.158956, 615.592957 
15, 775.000000, 264.823012, 284.828738, 615.592957 
16, 825.000000, 269.301734, 284.517806, 615.592957 
17, 875.000000, 273.583689, 284.223071, 615.592957 
18, 925.000000, 277.677624, 283.932218, 615.592957 
19, 975.000000, 281.592679, 283.637009, 615.592957 
0, 25.000000, 172.372341, 494.537246, 648.435547 
1, 75.000000, 183.510562, 384.655665, 648.435547 
2, 125.000000, 186.752182, 338.291741, 648.435547 
3, 175.000000, 187.454632, 308.440232, 648.435547 
4, 225.000000, 189.994753, 290.959349, 648.435547 
5, 275.000000, 199.702080, 288.784080, 648.435547 
6, 325.000000, 209.258330, 288.499226, 648.435547 
7, 375.000000, 217.679294, 288.086212, 648.435547 
8, 425.000000, 225.281787, 287.674041, 648.435547 
9, 475.000000, 232.244463, 287.288753, 648.435547 
10, 525.000000, 238.663506, 286.906575, 648.435547 
11, 575.000000, 244.619289, 286.521377, 648.435547 
12, 625.000000, 250.172072, 286.126986, 648.435547 
13, 675.000000, 255.381104, 285.732151, 648.435547 
14, 725.000000, 260.302760, 285.352841, 648.435547 
15, 775.000000, 264.975651, 284.992908, 648.435547 
16, 825.000000, 269.433629, 284.657152, 648.435547 
17, 875.000000, 273.703441, 284.347481, 648.435547 
18, 925.000000, 277.797296, 284.054586, 648.435547 
19, 975.000000, 281.725114, 283.770406, 648.435547 
0, 25.000000, 172.177234, 493.977483, 681.347717 
1, 75.000000, 183.397755, 384.419211, 681.347717 
2, 125.000000, 186.599041, 338.014335, 681.347717 
3, 175.000000, 187.255927, 308.113279, 681.347717 
4, 225.000000, 189.902087, 290.817440, 681.347717 
5, 275.000000, 199.812529, 288.943797, 681.347717 
6, 325.000000, 209.355612, 288.633346, 681.347717 
7, 375.000000, 217.770103, 288.206392, 681.347717 
8, 425.000000, 225.374086, 287.791902, 681.347717 
9, 475.000000, 232.347865, 287.416661, 681.347717 
10, 525.000000, 238.786906, 287.054919, 681.347717 
11, 575.000000, 244.768744, 286.696433, 681.347717 
12, 625.000000, 250.349381, 286.329778, 681.347717 
13, 675.000000, 255.583539, 285.958645, 681.347717 
14, 725.000000, 260.523823, 285.595177, 681.347717 
15, 775.000000, 265.206359, 285.241044, 681.347717 
16, 825.000000, 269.664061, 284.900604, 681.347717 
17, 875.000000, 273.924216, 284.576842, 681.347717 
18, 925.000000, 278.000885, 284.262760, 681.347717 
19, 975.000000, 281.907103, 283.953716, 681.347717 
0, 25.000000, 171.991156, 493.443624, 714.378052 
1, 75.000000, 183.285483, 384.183878, 714.378052 
2, 125.000000, 186.449999, 337.744352, 714.378052 
3, 175.000000, 187.070922, 307.808869, 714.378052 
4, 225.000000, 189.824319, 290.698345, 714.378052 
5, 275.000000, 199.974044, 289.177360, 714.378052 
6, 325.000000, 209.519040, 288.858660, 714.378052 
7, 375.000000, 217.930051, 288.418074, 714.378052 
8, 425.000000, 225.524091, 287.983451, 714.378052 
9, 475.000000, 232.483691, 287.584680, 714.378052 
10, 525.000000, 238.907333, 287.199689, 714.378052 
11, 575.000000, 244.876335, 286.822453, 714.378052 
12, 625.000000, 250.450353, 286.445262, 714.378052 
13, 675.000000, 255.686757, 286.074130, 714.378052 
14, 725.000000, 260.638913, 285.721343, 714.378052 
15, 775.000000, 265.341474, 285.386367, 714.378052 
16, 825.000000, 269.824122, 285.069709, 714.378052 
17, 875.000000, 274.109993, 284.769844, 714.378052 
18, 925.000000, 278.209030, 284.475594, 714.378052 
19, 975.000000, 282.131061, 284.179301, 714.378052 
0, 25.000000, 171.813434, 492.933739, 747.565186 
1, 75.000000, 183.174018, 383.950237, 747.565186 
2, 125.000000, 186.305209, 337.482074, 747.565186 
3, 175.000000, 186.899003, 307.525992, 747.565186 
4, 225.000000, 189.760507, 290.600623, 747.565186 
5, 275.000000, 200.072594, 289.319870, 747.565186 
6, 325.000000, 209.635214, 289.018826, 747.565186 
7, 375.000000, 218.066509, 288.598668, 747.565186 
8, 425.000000, 225.679119, 288.181414, 747.565186 
9, 475.000000, 232.652850, 287.793931, 747.565186 
10, 525.000000, 239.084070, 287.412151, 747.565186 
11, 575.000000, 245.053168, 287.029578, 747.565186 
12, 625.000000, 250.620060, 286.639359, 747.565186 
13, 675.000000, 255.843638, 286.249655, 747.565186 
14, 725.000000, 260.779908, 285.875907, 747.565186 
15, 775.000000, 265.466858, 285.521222, 747.565186 
16, 825.000000, 269.937739, 285.189746, 747.565186 
17, 875.000000, 274.218700, 284.882777, 747.565186 
18, 925.000000, 278.321317, 284.590410, 747.565186 
19, 975.000000, 282.255292, 284.304433, 747.565186 
0, 25.000000, 171.643482, 492.446144, 780.823914 
1, 75.000000, 183.063308, 383.718177, 780.823914 
2, 125.000000, 186.164608, 337.227382, 780.823914 
3, 175.000000, 186.739063, 307.262824, 780.823914 
4, 225.000000, 189.705023, 290.515655, 780.823914 
5, 275.000000, 200.163612, 289.451489, 780.823914 
6, 325.000000, 209.719170, 289.134574, 780.823914 
7, 375.000000, 218.148735, 288.707490, 780.823914 
8, 425.000000, 225.765335, 288.291509, 780.823914 
9, 475.000000, 232.749426, 287.913397, 780.823914 
10, 525.000000, 239.196480, 287.547283, 780.823914 
11, 575.000000, 245.184731, 287.183676, 780.823914 
12, 625.000000, 250.771133, 286.812145, 780.823914 
13, 675.000000, 256.011545, 286.437518, 780.823914 
14, 725.000000, 260.959493, 286.072774, 780.823914 
15, 775.000000, 265.651403, 285.719708, 780.823914 
16, 825.000000, 270.120136, 285.382449, 780.823914 
